file_name,subset,transcript
LA_D_4284157,dev,I couldn't really work outside Edinburgh.
LA_D_4296081,dev,That is the consistent approach of the government.
LA_D_4309360,dev,Whether his stance is shared by the incoming manager is another matter.
LA_D_4313608,dev,That would open the gates of hell.
LA_D_4337079,dev,He scored a touchdown.
LA_D_4425542,dev,"Last year, as legaments in his knee."
LA_D_4438965,dev,All these things have an impact.
LA_D_4451667,dev,It's a long process.
LA_D_4519910,dev,Who is going to be penalized?
LA_D_4554135,dev,"After that, nothing could save him."
LA_D_4559678,dev,Bombing is the easy option.
LA_D_4570189,dev,The committee is remit as far reaching.
LA_D_4571962,dev,They offer a kind of narrative.
LA_D_4611388,dev,My body is clearly capable.
LA_D_4643563,dev,"If so, we want to hear from them."
LA_D_4689159,dev,Treatment is aimed at the symptoms.
LA_D_4771512,dev,There was no lead up for the minnows.
LA_D_4801010,dev,I'm not going to get upset by two comedy promoters.
LA_D_4829975,dev,They would love to do more films.
LA_D_4832275,dev,Look at the witnesses.
LA_D_4851555,dev,I've had no discussions with the chairman or the board.
LA_D_4862820,dev,The kids are terrible.
LA_D_4891563,dev,He did not oppose the divorce.
LA_D_4905495,dev,He was telling me to keep quiet.
LA_D_4942259,dev,You've got to have both sides.
LA_D_5004432,dev,"On fuel, the Chancellor has a number of options."
LA_D_5043373,dev,He repeated his call for an inquiry into the police response.
LA_D_5093282,dev,They have a very good method of working.
LA_D_5135015,dev,I can appear to be nice and lovely.
LA_D_5151079,dev,Sirajee was talking as chance is dying yesterday.
LA_D_5178398,dev,"I spoke with just one player, but not the others."
LA_D_5201713,dev,There is no openness.
LA_D_5208743,dev,I don't think the referees are against us.
LA_D_5231854,dev,It had been placed since last July.
LA_D_5253057,dev,Four had been brought dead.
LA_D_5269078,dev,But there has never been a time she said.
LA_D_5282926,dev,He is married with one daughter and lives in Kent.
LA_D_5290201,dev,"Now, however, it has undergone a dramatic decline."
LA_D_5300406,dev,This is the new Edinburgh.
LA_D_5367629,dev,It is a mark of respect from the inmates.
LA_D_5402243,dev,That could be in place by next year.
LA_D_5405824,dev,There is no substitute.
LA_D_5406305,dev,I can live with it.
LA_D_5427168,dev,I was certainly wrong with my prediction of the result.
LA_D_5432594,dev,There was still more to Squire and Israel.
LA_D_5469998,dev,Both will be heard at Glasgow Sheriff Court.
LA_D_5540322,dev,It was on fire.
LA_D_5583855,dev,The principle is quite clear.
LA_D_5604871,dev,"However, there are no plans for injecting rooms."
LA_D_5638733,dev,Here are the commodity.
LA_D_5671651,dev,I felt under no pressure today.
LA_D_5692097,dev,They really did a great job.
LA_D_5696486,dev,"In essence, the teaching profession has a choice."
LA_D_5708525,dev,She is fulfilled by it.
LA_D_5708635,dev,I feel sorry for the Reds.
LA_D_5727128,dev,I know he went back this morning.
LA_D_5732025,dev,I came into this world with nothing.
LA_D_5748339,dev,"For now, we must take one game at a time."
LA_D_5762860,dev,"Charlie Gordon, leader of the council, dismissed the suggestion."
LA_D_5768079,dev,You could face a jail sentence.
LA_D_5785094,dev,But it may take some time to confirm the findings.
LA_D_5839319,dev,They will now get that support.
LA_D_5847132,dev,This isn't something the Labour government has invented.
LA_D_5886913,dev,I didn't need to watch it on the video.
LA_D_5934552,dev,I was pleased to be back on the podium in Brazil.
LA_D_5974348,dev,They want to shut the Scottish office.
LA_D_6020580,dev,I played well on Saturday and again today.
LA_D_6043622,dev,I am proud of those guys.
LA_D_6054809,dev,They were fantastic.
LA_D_6095298,dev,I recommend at all.
LA_D_6100403,dev,But it's just great to have one.
LA_D_6128701,dev,But it can happen for tiring.
LA_D_6134944,dev,Another casualty yesterday was John Prescott.
LA_D_6138799,dev,He's very young but he is growing up.
LA_D_6139800,dev,I came up through the ranks.
LA_D_6151678,dev,I'm very sad and deeply shocked.
LA_D_6178698,dev,His English counterpart agreed.
LA_D_6179348,dev,Its workforce is to be made redundant.
LA_D_6186073,dev,The film has also been superbly designed.
LA_D_6226933,dev,"However, civil rights campaigners welcome to the rolling."
LA_D_6261206,dev,Blood samples were taken.
LA_D_6268368,dev,I was very young.
LA_D_6300161,dev,Wealth is relative.
LA_D_6332364,dev,Barry will be over the handle this.
LA_D_6348489,dev,"Last night, however, other experts were cautious about the claim."
LA_D_6359915,dev,Nobody's been put on trial.
LA_D_6370803,dev,Place of refuge to the end of the couple involved.
LA_D_6475690,dev,"Again, the verdict was not proven."
LA_D_6490506,dev,We lost the question.
LA_D_6519917,dev,There were no formal announcements.
LA_D_6523940,dev,My view has now completely changed.
LA_D_6577660,dev,"So there, we won."
LA_D_6674030,dev,Another suggested the company should carry only pedestrians.
LA_D_6678702,dev,This can only help us go forward.
LA_D_6679225,dev,Patients will be partners in decision-making.
LA_D_6684696,dev,Suspension will come into force at midnight.
LA_D_6687114,dev,Our idea is to make it entirely Irish.
LA_D_6713163,dev,We won't deal with the refugees.
LA_D_6713386,dev,The results are sometimes contentious.
LA_D_6739854,dev,Do you come from Moscow?
LA_D_6741158,dev,We have just got to keep his feet on the ground.
LA_D_6758446,dev,We talk about Mr. Michael Johnson and he is awesome.
LA_D_6779535,dev,That was quite an interesting part.
LA_D_6800766,dev,"Last year, however, was a different story."
LA_D_6821694,dev,Mary Archer is almost too clever.
LA_D_6823282,dev,We really need research to help with that.
LA_D_6845165,dev,"Charlie Gawking, leader of the council, dismissed the suggestion."
LA_D_6861442,dev,There's the mix.
LA_D_6863890,dev,He denied the charge.
LA_D_6885418,dev,It would have to be backdated.
LA_D_6902681,dev,Tyson is overwhelmed.
LA_D_6904078,dev,All were later allowed to home.
LA_D_6906302,dev,I never won a penny throughout my career.
LA_D_6908542,dev,The package has been properly costed.
LA_D_6987015,dev,The party is up for it.
LA_D_6993130,dev,He doesn't even know who he is.
LA_D_6995410,dev,"On the ground, the West Bank was again the focus of violence."
LA_D_7091071,dev,"I, like many others, will consider where we go from here."
LA_D_7094965,dev,We're still talking with a few people.
LA_D_7110756,dev,and they have an event so required.
LA_D_7133043,dev,The record companies have gone through the floor.
LA_D_7139747,dev,He knew it would cost him millions.
LA_D_7151634,dev,"Well, they were the unlucky ones."
LA_D_7159338,dev,Drugs on Housebreaking are linked.
LA_D_7206772,dev,He's sitting as impressed by the setup at Celtic.
LA_D_7207336,dev,They had four children together.
LA_D_7230301,dev,Will they ever reopen?
LA_D_7241582,dev,He met Mr Davies to establish the scale of the scandal.
LA_D_7243431,dev,They should take their mobile phones.
LA_D_7270172,dev,The award to Senator Mitchell was announced by the Foreign Office.
LA_D_7291272,dev,We very much regret that I didn't have the courage.
LA_D_7291592,dev,It's not unlike the Millennium Bug.
LA_D_7306537,dev,The condition of their adoption was that they should be kept together.
LA_D_7312913,dev,We will do so again.
LA_D_7316873,dev,It is the first to see that and say that.
LA_D_7317184,dev,Debate is not just talk.
LA_D_7396958,dev,I have a theory.
LA_D_7403679,dev,It is the holiday program with a mortgage.
LA_D_7412514,dev,The government faces a moral dilemma.
LA_D_7424653,dev,It was a virus.
LA_D_7428181,dev,That will bring about a dramatic improvement.
LA_D_7458005,dev,I'm sure the clubs will all be delighted.
LA_D_7470485,dev,What would be the timetable for withdrawal?
LA_D_7483902,dev,We've had great things in the past.
LA_D_7545322,dev,His arguments were supported by Mr. Bevan.
LA_D_7551004,dev,"There is no magical figure, but there are criteria."
LA_D_7554141,dev,Everything will fall into place. It should be fine.
LA_D_7555425,dev,"It's not pretty, but it's effective."
LA_D_7599767,dev,This is a national crisis.
LA_D_7601022,dev,"Frankly, they have to crack down."
LA_D_7622749,dev,It wasn't just the character and energy of the playing.
LA_D_7635024,dev,Hospitals and school building will go ahead.
LA_D_7659228,dev,Who did the recording?
LA_D_7674503,dev,It is a variety of confidence in the skills in Scotland.
LA_D_7692442,dev,This is a huge confidence burst.
LA_D_7727110,dev,The feeler is awesome.
LA_D_7765093,dev,I am the son of Sam.
LA_D_7796473,dev,We all work for nothing.
LA_D_7820794,dev,We can go very fast.
LA_D_7830688,dev,"What if the confession is, after all, a fake?"
LA_D_7838652,dev,He quit in October.
LA_D_7886473,dev,I've got no secret.
LA_D_7888867,dev,Who will do it?
LA_D_7961283,dev,Thames Valley police decided not to prosecute.
LA_D_7986122,dev,He later became a respected high court judge.
LA_D_8014280,dev,Broomfield was the center of the town.
LA_D_8029967,dev,We will need to study the report before any decision is taken.
LA_D_8049091,dev,"In fact, they have the opposite effect."
LA_D_8078840,dev,I'm very lucky.
LA_D_8078878,dev,We're delighted with this outcome.
LA_D_8083150,dev,Several other pupils and staff were seriously injured in the accident.
LA_D_8095777,dev,It is a mark of respect from the inmates.
LA_D_8127459,dev,The crowd was awesome.
LA_D_8130762,dev,"The painting was started, but finishing it was quite another matter."
LA_D_8158331,dev,I wouldn't want to miss that chance.
LA_D_8158959,dev,The manor safe and unharmed.
LA_D_8169547,dev,I came with this world like nothing.
LA_D_8170099,dev,I saw some good things.
LA_D_8172351,dev,We've grown up in Britain.
LA_D_8193450,dev,You've got to have both sides.
LA_D_8199067,dev,"There is a solution, she believes."
LA_D_8209765,dev,To devil is the creator of weapons.
LA_D_8217946,dev,He wouldn't do it.
LA_D_8223036,dev,"This is our lunch, it's just beginning."
LA_D_8237136,dev,That's just the kind of thing we have.
LA_D_8250644,dev,Tailor Co.
LA_D_8324721,dev,"Jim Wallace, Justice Minister, has refused to hold an inquiry."
LA_D_8346311,dev,I'm very lucky.
LA_D_8364154,dev,The likelihood is that it will be negative.
LA_D_8447186,dev,There is no signature.
LA_D_8506451,dev,Is it the players or is it the coaches?
LA_D_8510080,dev,And Michael was just great.
LA_D_8564217,dev,"It was frightening, intense and primal theatre."
LA_D_8592715,dev,It will also take evidence from consumers.
LA_D_8596130,dev,"Locally, too, the MP is under fire."
LA_D_8597270,dev,The orchestra was already increasing the scope of its ambitions.
LA_D_8599650,dev,We're not travel agents.
LA_D_8635399,dev,This could be one such case he declared.
LA_D_8637190,dev,"Anyway, even if they didn't, it wouldn't have mattered."
LA_D_8651444,dev,"Alcohol, of course, is strictly forbidden in Iran."
LA_D_8676257,dev,He or she will oversee the leadership contest.
LA_D_8683862,dev,I don't know exactly what happened.
LA_D_8711965,dev,Sub not used MacKenzie.
LA_D_8717286,dev,His wife Margaret was not in court.
LA_D_8763483,dev,How can they engage with the work?
LA_D_8815066,dev,He looked very sharp.
LA_D_8817485,dev,This must be kept in total perspective.
LA_D_8818567,dev,"On this showing, they should stick with the lads."
LA_D_8870983,dev,"Well, they were the unlucky ones."
LA_D_8873162,dev,Head injuries are the leading cause of death.
LA_D_8882131,dev,Russian officials have not determined the cause of the accident.
LA_D_8899360,dev,I've been here for only 3 months.
LA_D_8949695,dev,I'm so upset.
LA_D_8956054,dev,"Mr. Finney, however, said his hands were tied."
LA_D_8971637,dev,There is no dispute with the Iraqi people.
LA_D_9007888,dev,She is believed to be in South Africa.
LA_D_9032929,dev,This is really done by the space shuttle.
LA_D_9101014,dev,We think a lot of Alan McGregor.
LA_D_9116569,dev,His treatment has been quite atrocious.
LA_D_9140736,dev,There will be no disruption to teaching.
LA_D_9165073,dev,We are all family men with children.
LA_D_9196640,dev,I am not obsessed with sex.
LA_D_9258337,dev,That is nearly four people every day.
LA_D_9288317,dev,It should be an enjoyable and challenging period of their lives.
LA_D_9314827,dev,It sounds a bit of an on-goal.
LA_D_9319189,dev,"Meanwhile, Rangers will continue to search for a striker."
LA_D_9333593,dev,I've got my own ideas.
LA_D_9341670,dev,Then followed about a flu.
LA_D_9362528,dev,Bob Dylan is getting old.
LA_D_9377948,dev,Some of other commitments.
LA_D_9393969,dev,It was not the greatest performance but it was effective.
LA_D_9396779,dev,And we know that because we know the hairdresser.
LA_D_9457819,dev,There was no trouble.
LA_D_9475659,dev,Haley has job inside out.
LA_D_9476497,dev,It was a poor performance.
LA_D_9481106,dev,because you don't believe they are.
LA_D_9483379,dev,Andrew McClellan is no exception.
LA_D_9487713,dev,I haven't had a kick at a Celtic player for a while.
LA_D_9497869,dev,I never made any offer to Mark.
LA_D_9500981,dev,There is no such thing.
LA_D_9515921,dev,It was a job he loved.
LA_D_9517790,dev,All the teachers are Afghan refugees.
LA_D_9518120,dev,There is no openness.
LA_D_9523992,dev,As indeed they would be.
LA_D_9542497,dev,It was just another race in the Asterdice history.
LA_D_9557083,dev,We know that there's mobile telephones.
LA_D_9566187,dev,Blood samples were taken.
LA_D_9593338,dev,They scored a goal that we have to keep playing.
LA_D_9594827,dev,Is there on his hands?
LA_D_9596577,dev,I fell in love with ballet.
LA_D_9601777,dev,Pig farmers are completely despondent.
